UnityJudgment,Condition,Phase,SpatialD,SpatialD_abs,SubjI
0,incongruent,post,8,8,JH
0,incongruent,post,8,8,JH
0,incongruent,post,8,8,JH
0,incongruent,post,8,8,JH
1,incongruent,post,16,16,JH
1,incongruent,post,16,16,JH
1,incongruent,post,16,16,JH
1,incongruent,post,16,16,JH
1,incongruent,post,16,16,JH
1,incongruent,post,16,16,JH
1,incongruent,post,16,16,JH
1,incongruent,post,16,16,JH
1,incongruent,post,16,16,JH
1,incongruent,post,16,16,JH
1,incongruent,post,16,16,JH
1,incongruent,post,16,16,JH
1,incongruent,post,16,16,JH
1,incongruent,post,16,16,JH
1,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
0,incongruent,post,16,16,JH
1,incongruent,post,24,24,JH
1,incongruent,post,24,24,JH
1,incongruent,post,24,24,JH
1,incongruent,post,24,24,JH
1,incongruent,post,24,24,JH
1,incongruent,post,24,24,JH
1,incongruent,post,24,24,JH
1,incongruent,post,24,24,JH
1,incongruent,post,24,24,JH
0,incongruent,post,24,24,JH
0,incongruent,post,24,24,JH
0,incongruent,post,24,24,JH
0,incongruent,post,24,24,JH
0,incongruent,post,24,24,JH
0,incongruent,post,24,24,JH
0,incongruent,post,24,24,JH
0,incongruent,post,24,24,JH
0,incongruent,post,24,24,JH
0,incongruent,post,24,24,JH
0,incongruent,post,24,24,JH
1,congruent,pre,-24,24,MD
1,congruent,pre,-24,24,MD
1,congruent,pre,-24,24,MD
1,congruent,pre,-24,24,MD
1,congruent,pre,-24,24,MD
1,congruent,pre,-24,24,MD
1,congruent,pre,-24,24,MD
1,congruent,pre,-24,24,MD
1,congruent,pre,-24,24,MD
1,congruent,pre,-24,24,MD
0,congruent,pre,-24,24,MD
0,congruent,pre,-24,24,MD
0,congruent,pre,-24,24,MD
0,congruent,pre,-24,24,MD
0,congruent,pre,-24,24,MD
0,congruent,pre,-24,24,MD
0,congruent,pre,-24,24,MD
0,congruent,pre,-24,24,MD
0,congruent,pre,-24,24,MD
0,congruent,pre,-24,24,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
1,congruent,pre,-16,16,MD
0,congruent,pre,-16,16,MD
0,congruent,pre,-16,16,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
1,congruent,pre,-8,8,MD
0,congruent,pre,-8,8,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
1,congruent,pre,0,0,MD
0,congruent,pre,0,0,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
1,congruent,pre,8,8,MD
0,congruent,pre,8,8,MD
0,congruent,pre,8,8,MD
0,congruent,pre,8,8,MD
0,congruent,pre,8,8,MD
0,congruent,pre,8,8,MD
0,congruent,pre,8,8,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
1,congruent,pre,16,16,MD
0,congruent,pre,16,16,MD
0,congruent,pre,16,16,MD
0,congruent,pre,16,16,MD
0,congruent,pre,16,16,MD
0,congruent,pre,16,16,MD
0,congruent,pre,16,16,MD
0,congruent,pre,16,16,MD
0,congruent,pre,16,16,MD
0,congruent,pre,16,16,MD
0,congruent,pre,16,16,MD
0,congruent,pre,16,16,MD
0,congruent,pre,16,16,MD
0,congruent,pre,16,16,MD
1,congruent,pre,24,24,MD
1,congruent,pre,24,24,MD
0,congruent,pre,24,24,MD
0,congruent,pre,24,24,MD
0,congruent,pre,24,24,MD
0,congruent,pre,24,24,MD
0,congruent,pre,24,24,MD
0,congruent,pre,24,24,MD
0,congruent,pre,24,24,MD
0,congruent,pre,24,24,MD
0,congruent,pre,24,24,MD
0,congruent,pre,24,24,MD
0,congruent,pre,24,24,MD
0,congruent,pre,24,24,MD
0,congruent,pre,24,24,MD
0,congruent,pre,24,24,MD
0,congruent,pre,24,24,MD
0,congruent,pre,24,24,MD
0,congruent,pre,24,24,MD
0,congruent,pre,24,24,MD
1,congruent,post,-24,24,MD
1,congruent,post,-24,24,MD
1,congruent,post,-24,24,MD
1,congruent,post,-24,24,MD
1,congruent,post,-24,24,MD
0,congruent,post,-24,24,MD
0,congruent,post,-24,24,MD
0,congruent,post,-24,24,MD
0,congruent,post,-24,24,MD
0,congruent,post,-24,24,MD
0,congruent,post,-24,24,MD
0,congruent,post,-24,24,MD
0,congruent,post,-24,24,MD
0,congruent,post,-24,24,MD
0,congruent,post,-24,24,MD
0,congruent,post,-24,24,MD
0,congruent,post,-24,24,MD
0,congruent,post,-24,24,MD
0,congruent,post,-24,24,MD
0,congruent,post,-24,24,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
1,congruent,post,-16,16,MD
0,congruent,post,-16,16,MD
0,congruent,post,-16,16,MD
0,congruent,post,-16,16,MD
0,congruent,post,-16,16,MD
0,congruent,post,-16,16,MD
0,congruent,post,-16,16,MD
0,congruent,post,-16,16,MD
0,congruent,post,-16,16,MD
0,congruent,post,-16,16,MD
0,congruent,post,-16,16,MD
0,congruent,post,-16,16,MD
0,congruent,post,-16,16,MD
0,congruent,post,-16,16,MD
0,congruent,post,-16,16,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
1,congruent,post,-8,8,MD
0,congruent,post,-8,8,MD
0,congruent,post,-8,8,MD
0,congruent,post,-8,8,MD
0,congruent,post,-8,8,MD
0,congruent,post,-8,8,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
1,congruent,post,0,0,MD
0,congruent,post,0,0,MD
0,congruent,post,0,0,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
1,congruent,post,8,8,MD
0,congruent,post,8,8,MD
0,congruent,post,8,8,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
1,congruent,post,16,16,MD
0,congruent,post,16,16,MD
0,congruent,post,16,16,MD
0,congruent,post,16,16,MD
0,congruent,post,16,16,MD
0,congruent,post,16,16,MD
0,congruent,post,16,16,MD
0,congruent,post,16,16,MD
0,congruent,post,16,16,MD
0,congruent,post,16,16,MD
0,congruent,post,16,16,MD
1,congruent,post,24,24,MD
1,congruent,post,24,24,MD
1,congruent,post,24,24,MD
1,congruent,post,24,24,MD
1,congruent,post,24,24,MD
0,congruent,post,24,24,MD
0,congruent,post,24,24,MD
0,congruent,post,24,24,MD
0,congruent,post,24,24,MD
0,congruent,post,24,24,MD
0,congruent,post,24,24,MD
0,congruent,post,24,24,MD
0,congruent,post,24,24,MD
0,congruent,post,24,24,MD
0,congruent,post,24,24,MD
0,congruent,post,24,24,MD
0,congruent,post,24,24,MD
0,congruent,post,24,24,MD
0,congruent,post,24,24,MD
0,congruent,post,24,24,MD
1,incongruent,pre,-24,24,MD
1,incongruent,pre,-24,24,MD
1,incongruent,pre,-24,24,MD
1,incongruent,pre,-24,24,MD
1,incongruent,pre,-24,24,MD
1,incongruent,pre,-24,24,MD
1,incongruent,pre,-24,24,MD
0,incongruent,pre,-24,24,MD
0,incongruent,pre,-24,24,MD
0,incongruent,pre,-24,24,MD
0,incongruent,pre,-24,24,MD
0,incongruent,pre,-24,24,MD
0,incongruent,pre,-24,24,MD
0,incongruent,pre,-24,24,MD
0,incongruent,pre,-24,24,MD
0,incongruent,pre,-24,24,MD
0,incongruent,pre,-24,24,MD
0,incongruent,pre,-24,24,MD
0,incongruent,pre,-24,24,MD
0,incongruent,pre,-24,24,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
1,incongruent,pre,-16,16,MD
0,incongruent,pre,-16,16,MD
0,incongruent,pre,-16,16,MD
0,incongruent,pre,-16,16,MD
0,incongruent,pre,-16,16,MD
0,incongruent,pre,-16,16,MD
0,incongruent,pre,-16,16,MD
0,incongruent,pre,-16,16,MD
0,incongruent,pre,-16,16,MD
0,incongruent,pre,-16,16,MD
0,incongruent,pre,-16,16,MD
0,incongruent,pre,-16,16,MD
0,incongruent,pre,-16,16,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
1,incongruent,pre,-8,8,MD
0,incongruent,pre,-8,8,MD
0,incongruent,pre,-8,8,MD
0,incongruent,pre,-8,8,MD
0,incongruent,pre,-8,8,MD
0,incongruent,pre,-8,8,MD
0,incongruent,pre,-8,8,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
1,incongruent,pre,0,0,MD
